1780794854.896159,1780794854.8928654,0.0,0.0
1780794854.896159,1780794854.8928654,0.0,0.0
1780794854.896159,1780794854.8928654,0.0,0.0
1780794854.921889,1780794854.924059,0.0,0.0
1780794854.921889,1780794854.924059,0.0,0.0
1780794854.921889,1780794854.924059,0.0,0.0
1780794854.9517465,1780794854.9524026,0.0,0.0
1780794854.9517465,1780794854.9524026,0.0,0.0
1780794854.9517465,1780794854.9524026,0.0,0.0
1780794854.982364,1780794854.9911022,0.0,0.0
1780794854.982364,1780794854.9911022,0.0,0.0
1780794854.982364,1780794854.9911022,0.0,0.0
1780794854.982364,1780794854.9911022,0.0,0.0
1780794855.0227137,1780794855.0303586,0.0,0.0
1780794855.0227137,1780794855.0303586,0.0,0.0
1780794855.0227137,1780794855.0303586,0.0,0.0
1780794855.0522296,1780794855.0526025,0.0,0.0
1780794855.0522296,1780794855.0526025,0.0,0.0
1780794855.0522296,1780794855.0526025,0.0,0.0
1780794855.0522296,1780794855.0526025,0.0,0.0
1780794855.081616,1780794855.0923357,0.0,0.0
1780794855.081616,1780794855.0923357,0.0,0.0
1780794855.1151483,1780794855.1183007,0.0,0.0
1780794855.1151483,1780794855.1183007,0.0,0.0
1780794855.1151483,1780794855.1183007,0.0,0.0
1780794855.142149,1780794855.1513214,0.0,0.0
1780794855.142149,1780794855.1513214,0.0,0.0
1780794855.142149,1780794855.1513214,0.0,0.0
1780794855.142149,1780794855.1513214,0.0,0.0
1780794855.180316,1780794855.1823323,0.0,0.0
1780794855.180316,1780794855.1823323,0.0,0.0
1780794855.180316,1780794855.1823323,0.0,0.0
1780794855.2103803,1780794855.2187307,0.0,0.0
1780794855.2103803,1780794855.2187307,0.0,0.0
1780794855.2103803,1780794855.2187307,0.0,0.0
1780794855.2404292,1780794855.2423334,0.0,0.0
1780794855.2404292,1780794855.2423334,0.0,0.0
1780794855.2404292,1780794855.2423334,0.0,0.0
1780794855.270468,1780794855.2723434,0.0,0.0
1780794855.270468,1780794855.2723434,0.0,0.0
1780794855.270468,1780794855.2723434,0.0,0.0
1780794855.3005095,1780794855.302358,0.0,0.0
1780794855.3005095,1780794855.302358,0.0,0.0
1780794855.3005095,1780794855.302358,0.0,0.0
1780794855.3308094,1780794855.3323345,0.0,0.0
1780794855.3308094,1780794855.3323345,0.0,0.0
1780794855.3308094,1780794855.3323345,0.0,0.0
1780794855.360345,1780794855.3623328,0.0,0.0
1780794855.360345,1780794855.3623328,0.0,0.0
1780794855.360345,1780794855.3623328,0.0,0.0
1780794855.3909142,1780794855.3924336,0.0,0.0
1780794855.3909142,1780794855.3924336,0.0,0.0
1780794855.3909142,1780794855.3924336,0.0,0.0
1780794855.4210107,1780794855.4223332,0.0,0.0
1780794855.4210107,1780794855.4223332,0.0,0.0
1780794855.4210107,1780794855.4223332,0.0,0.0
1780794855.4210107,1780794855.4223332,0.0,0.0
1780794855.461723,1780794855.4628224,0.0,0.0
1780794855.461723,1780794855.4628224,0.0,0.0
1780794855.461723,1780794855.4628224,0.0,0.0
1780794855.4917202,1780794855.492335,0.0,0.0
1780794855.4917202,1780794855.492335,0.0,0.0
1780794855.4917202,1780794855.492335,0.0,0.0
1780794855.521777,1780794855.522382,0.0,0.0
1780794855.521777,1780794855.522382,0.0,0.0
1780794855.521777,1780794855.522382,0.0,0.0
1780794855.550809,1780794855.552928,0.0,0.0
1780794855.550809,1780794855.552928,0.0,0.0
1780794855.550809,1780794855.552928,0.0,0.0
1780794855.5823872,1780794855.582372,0.0,0.0
1780794855.5823872,1780794855.582372,0.0,0.0
1780794855.5823872,1780794855.582372,0.0,0.0
1780794855.6104038,1780794855.6131995,0.0,0.0
1780794855.6104038,1780794855.6131995,0.0,0.0
1780794855.6104038,1780794855.6131995,0.0,0.0
1780794855.6104038,1780794855.6131995,0.0,0.0
1780794855.6518013,1780794855.6523485,0.0,0.0
1780794855.6518013,1780794855.6523485,0.0,0.0
1780794855.6518013,1780794855.6523485,0.0,0.0
1780794855.6823523,1780794855.6885316,0.0,0.0
1780794855.6823523,1780794855.6885316,0.0,0.0
1780794855.6823523,1780794855.6885316,0.0,0.0
1780794855.71089,1780794855.7130017,0.0,0.0
1780794855.71089,1780794855.7130017,0.0,0.0
1780794855.71089,1780794855.7130017,0.0,0.0
1780794855.741602,1780794855.742396,0.0,0.0
1780794855.741602,1780794855.742396,0.0,0.0
1780794855.741602,1780794855.742396,0.0,0.0
1780794855.7716527,1780794855.7792184,0.0,0.0
1780794855.7716527,1780794855.7792184,0.0,0.0
1780794855.7716527,1780794855.7792184,0.0,0.0
1780794855.8016846,1780794855.8023899,0.0,0.0
1780794855.8016846,1780794855.8023899,0.0,0.0
1780794855.8016846,1780794855.8023899,0.0,0.0
1780794855.8016846,1780794855.8023899,0.0,0.0
1780794855.8402689,1780794855.8427596,0.0,0.0
1780794855.8402689,1780794855.8427596,0.0,0.0
1780794855.8602908,1780794855.8683429,0.0,0.0
1780794855.8602908,1780794855.8683429,0.0,0.0
1780794855.8602908,1780794855.8683429,0.0,0.0
1780794855.8602908,1780794855.8683429,0.0,0.0
1780794855.9008737,1780794855.9026003,0.0,0.0
1780794855.9008737,1780794855.9026003,0.0,0.0
1780794855.9008737,1780794855.9026003,0.0,0.0
1780794855.9309165,1780794855.9325557,0.0,0.0
1780794855.9309165,1780794855.9325557,0.0,0.0
1780794855.9309165,1780794855.9325557,0.0,0.0
1780794855.9309165,1780794855.9325557,0.0,0.0
1780794855.9309165,1780794855.9325557,0.0,0.0
1780794855.9309165,1780794855.9325557,0.0,0.0
1780794855.9309165,1780794855.9325557,0.0,0.0
1780794855.9309165,1780794855.9325557,0.0,0.0
1780794855.9309165,1780794855.9325557,0.0,0.0
1780794855.9309165,1780794855.9325557,0.0,0.0
1780794855.9905298,1780794856.0400639,0.0,0.0
1780794856.0210695,1780794856.0432901,0.0,0.0
1780794856.0210695,1780794856.0432901,0.0,0.0
1780794856.0506032,1780794856.062469,0.0,0.0
1780794856.0506032,1780794856.062469,0.0,0.0
1780794856.0801487,1780794856.089762,0.0,0.0
1780794856.0801487,1780794856.089762,0.0,0.0
1780794856.0801487,1780794856.089762,0.0,0.0
1780794856.0801487,1780794856.089762,0.0,0.0
1780794856.1204534,1780794856.1224725,0.0,0.0
1780794856.1204534,1780794856.1224725,0.0,0.0
1780794856.1204534,1780794856.1224725,0.0,0.0
1780794856.1505165,1780794856.152388,0.0,0.0
1780794856.1505165,1780794856.152388,0.0,0.0
1780794856.1505165,1780794856.152388,0.0,0.0
1780794856.1806364,1780794856.1824894,0.0,0.0
1780794856.1806364,1780794856.1824894,0.0,0.0
1780794856.1806364,1780794856.1824894,0.0,0.0
1780794856.2108119,1780794856.212399,0.0,0.0
1780794856.2108119,1780794856.212399,0.0,0.0
1780794856.2108119,1780794856.212399,0.0,0.0
1780794856.2409174,1780794856.2424014,0.0,0.0
1780794856.2409174,1780794856.2424014,0.0,0.0
1780794856.2409174,1780794856.2424014,0.0,0.0
1780794856.2704644,1780794856.2724023,0.0,0.0
1780794856.2704644,1780794856.2724023,0.0,0.0
1780794856.2704644,1780794856.2724023,0.0,0.0
1780794856.2704644,1780794856.2724023,0.0,0.0
1780794856.310508,1780794856.3127248,0.0,0.0
1780794856.310508,1780794856.3127248,0.0,0.0
1780794856.310508,1780794856.3127248,0.0,0.0
1780794856.3405554,1780794856.342407,0.0,0.0
1780794856.3405554,1780794856.342407,0.0,0.0
1780794856.3405554,1780794856.342407,0.0,0.0
1780794856.3706005,1780794856.3724031,0.0,0.0
1780794856.3706005,1780794856.3724031,0.0,0.0
1780794856.3706005,1780794856.3724031,0.0,0.0
1780794856.4001384,1780794856.4024103,0.0,0.0
1780794856.4001384,1780794856.4024103,0.0,0.0
1780794856.4001384,1780794856.4024103,0.0,0.0
1780794856.4305463,1780794856.4324532,0.0,0.0
1780794856.4305463,1780794856.4324532,0.0,0.0
1780794856.4305463,1780794856.4324532,0.0,0.0
1780794856.4610393,1780794856.4702485,0.0,0.0
1780794856.4610393,1780794856.4702485,0.0,0.0
1780794856.4610393,1780794856.4702485,0.0,0.0
1780794856.4919822,1780794856.4923959,0.0,0.0
1780794856.4919822,1780794856.4923959,0.0,0.0
1780794856.4919822,1780794856.4923959,0.0,0.0
1780794856.4919822,1780794856.4923959,0.0,0.0
1780794856.5308979,1780794856.5384295,0.0,0.0
1780794856.5308979,1780794856.5384295,0.0,0.0
1780794856.5308979,1780794856.5384295,0.0,0.0
1780794856.5611687,1780794856.562761,0.0,0.0
1780794856.5611687,1780794856.562761,0.0,0.0
1780794856.5611687,1780794856.562761,0.0,0.0
1780794856.5911713,1780794856.5985148,0.0,0.0
1780794856.5911713,1780794856.5985148,0.0,0.0
1780794856.5911713,1780794856.5985148,0.0,0.0
1780794856.6207209,1780794856.6223876,0.0,0.0
1780794856.6207209,1780794856.6223876,0.0,0.0
1780794856.6207209,1780794856.6223876,0.0,0.0
1780794856.651335,1780794856.6524699,0.0,0.0
1780794856.651335,1780794856.6524699,0.0,0.0
1780794856.651335,1780794856.6524699,0.0,0.0
1780794856.6813395,1780794856.682396,0.0,0.0
1780794856.6813395,1780794856.682396,0.0,0.0
1780794856.6813395,1780794856.682396,0.0,0.0
1780794856.71128,1780794856.7182755,0.0,0.0
1780794856.71128,1780794856.7182755,0.0,0.0
1780794856.71128,1780794856.7182755,0.0,0.0
1780794856.71128,1780794856.7182755,0.0,0.0
1780794856.750528,1780794856.7524784,0.0,0.0
1780794856.750528,1780794856.7524784,0.0,0.0
1780794856.750528,1780794856.7524784,0.0,0.0
1780794856.7815502,1780794856.7824056,0.0,0.0
1780794856.7815502,1780794856.7824056,0.0,0.0
1780794856.7815502,1780794856.7824056,0.0,0.0
1780794856.8107193,1780794856.818302,0.0,0.0
1780794856.8107193,1780794856.818302,0.0,0.0
1780794856.8107193,1780794856.818302,0.0,0.0
1780794856.8410785,1780794856.842387,0.0,0.0
1780794856.8410785,1780794856.842387,0.0,0.0
1780794856.8410785,1780794856.842387,0.0,0.0
1780794856.8717952,1780794856.879557,0.0,0.0
1780794856.8717952,1780794856.879557,0.0,0.0
1780794856.8717952,1780794856.879557,0.0,0.0
1780794856.9012227,1780794856.9027033,0.0,0.0
1780794856.9012227,1780794856.9027033,0.0,0.0
1780794856.9012227,1780794856.9027033,0.0,0.0
1780794856.9310904,1780794856.9323897,0.0,0.0
1780794856.9310904,1780794856.9323897,0.0,0.0
1780794856.9310904,1780794856.9323897,0.0,0.0
1780794856.960757,1780794856.968833,0.0,0.0
1780794856.960757,1780794856.968833,0.0,0.0
1780794856.960757,1780794856.968833,0.0,0.0
1780794856.960757,1780794856.968833,0.0,0.0
1780794857.0010688,1780794857.0110664,0.0,0.0
1780794857.0010688,1780794857.0110664,0.0,0.0
1780794857.0010688,1780794857.0110664,0.0,0.0
1780794857.0306656,1780794857.0324433,0.0,0.0
